lv0,lv1,lv2,aux
경상북도,경산시,임당동,임당동
경상북도,경산시,자인면,읍천리 서부리 신관리 원당리 신도리 남신리 일언리 북사리 단북리 동부리 계림리 울옥리 옥천리 남촌리 계남리 교촌리
경상북도,경산시,점촌동,점촌동
경상북도,경산시,정평동,정평동
경상북도,경산시,조영동,조영동
경상북도,경산시,중방동,중방동
경상북도,경산시,중산동,중산동
경상북도,경산시,진량읍,속초리 아사리 마곡리 상림리 양기리 대원리 안촌리 보인리 내리리 황제리 문천리 당곡리 북리 현내리 신제리 다문리 선화리 신상리 부기리 봉회리 광석리 시문리 가야리
경상북도,경산시,평산동,평산동
경상북도,경산시,하양읍,대조리 도리리 남하리 한사리 사기리 청천리 대곡리 서사리 양지리 금락리 동서리 부호리 대학리 은호리 교리 환상리
경상북도,경주시,감포읍,대본리 오류리 팔조리 전촌리 감포리 나정리 호동리 노동리 전동리
경상북도,경주시,강동면,호명리 양동리 모서리 왕신리 안계리 단구리 유금리 국당리 인동리 다산리 오금리
경상북도,경주시,건천읍,신평리 모량리 대곡리 금척리 화천리 천포리 방내리 건천리 송선리 용명리 조전리
경상북도,경주시,광명동,광명동
경상북도,경주시,교동,교동
경상북도,경주시,구정동,구정동
경상북도,경주시,구황동,구황동
경상북도,경주시,남산동,남산동
경상북도,경주시,내남면,화곡리 부지리 노곡리 안심리 월산리 명계리 용장리 상신리 박달리 덕천리 이조리 비지리 망성리
경상북도,경주시,노동동,노동동
경상북도,경주시,노서동,노서동
경상북도,경주시,덕동,덕동
경상북도,경주시,도지동,도지동
경상북도,경주시,동방동,동방동
경상북도,경주시,동부동,동부동
경상북도,경주시,동천동,동천동
경상북도,경주시,마동,마동
경상북도,경주시,문무대왕면,두산리 장항리 용당리 용동리 안동리 권이리 송전리 죽전리 호암리 봉길리 입천리 와읍리 구길리 범곡리 어일리
경상북도,경주시,배동,배동
경상북도,경주시,배반동,배반동
경상북도,경주시,보문동,보문동
경상북도,경주시,북군동,북군동
경상북도,경주시,북부동,북부동
경상북도,경주시,사정동,사정동
경상북도,경주시,산내면,외칠리 내칠리 감산리 우라리 일부리 신원리 내일리 대현리 의곡리
경상북도,경주시,서면,사라리 운대리 심곡리 도리 아화리 서오리 도계리 천촌리
경상북도,경주시,서부동,서부동
경상북도,경주시,서악동,서악동
경상북도,경주시,석장동,석장동
경상북도,경주시,성건동,성건동
경상북도,경주시,성동동,성동동
경상북도,경주시,손곡동,손곡동
경상북도,경주시,시동,시동
경상북도,경주시,시래동,시래동
경상북도,경주시,신평동,신평동
경상북도,경주시,안강읍,두류리 노당리 하곡리 산대리 옥산리 안강리 사방리 대동리 양월리 검단리 청령리 갑산리 육통리 근계리 강교리
경상북도,경주시,암곡동,암곡동
경상북도,경주시,양남면,기구리 환서리 수렴리 상계리 읍천리 신대리 나아리 신서리 나산리 효동리 서동리 석촌리 상라리 석읍리 하서리
경상북도,경주시,외동읍,모화리 괘릉리 제내리 말방리 녹동리 입실리 문산리 북토리 구어리 신계리 연안리 냉천리 개곡리 석계리 죽동리 방어리 활성리
경상북도,경주시,용강동,용강동
경상북도,경주시,율동,율동
경상북도,경주시,인왕동,인왕동
경상북도,경주시,조양동,조양동
경상북도,경주시,진현동,진현동
경상북도,경주시,천군동,천군동
경상북도,경주시,천북면,동산리 물천리 성지리 화산리 오야리 모아리 신당리 덕산리 갈곡리
경상북도,경주시,충효동,충효동
경상북도,경주시,탑동,탑동
경상북도,경주시,평동,평동
경상북도,경주시,하동,하동
경상북도,경주시,현곡면,하구리 금장리 남사리 라원리 래태리 오류리 상구리 소현리 무과리 가정리
경상북도,경주시,황남동,황남동
경상북도,경주시,황성동,황성동
경상북도,경주시,황오동,황오동
경상북도,경주시,황용동,황용동
경상북도,경주시,효현동,효현동
경상북도,고령군,개진면,인안리 개포리 구곡리 직리 신안리 양전리 옥산리 반운리 오사리 생리 부리
경상북도,고령군,다산면,벌지리 노곡리 나정리 평리리 월성리 곽촌리 송곡리 좌학리 상곡리 호촌리
경상북도,고령군,대가야읍,내상리 장기리 신리 본관리 고아리 외리 내곡리 쾌빈리 연조리 저전리 헌문리 지산리 중화리
경상북도,고령군,덕곡면,백리 용흥리 옥계리 본리리 예리 가륜리 노리 후암리 반성리 원송리
경상북도,고령군,성산면,어곡리 오곡리 박곡리 강정리 득성리 고탄리 용소리 무계리 기산리 대흥리 기족리 삼대리 사부리 상용리
경상북도,고령군,쌍림면,월막리 평지리 매촌리 백산리 귀원리 하거리 고곡리 신촌리 용리 산주리 송림리 신곡리 안화리 안림리 산당리 합가리
경상북도,고령군,우곡면,예곡리 객기리 도진리 답곡리 연리 봉산리 사전리 속리 사촌리 포리 대곡리 야정리 월오리
경상북도,고령군,운수면,신간리 봉평리 운산리 대평리 유리 화암리 월산리 팔산리 법리
경상북도,구미시,거의동,거의동
경상북도,구미시,고아읍,관심리 예강리 오로리 괴평리 이례리 항곡리 횡산리 대망리 신촌리 송림리 외예리 황산리 파산리 봉한리 원호리 문성리 다식리 내예리
경상북도,구미시,공단동,공단동
경상북도,구미시,광평동,광평동
경상북도,구미시,구평동,구평동
경상북도,구미시,구포동,구포동
경상북도,구미시,금전동,금전동
경상북도,구미시,남통동,남통동
경상북도,구미시,도개면,용산리 신곡리 신림리 궁기리 월림리 도개리 다곡리 동산리 가산리
경상북도,구미시,도량동,도량동
경상북도,구미시,무을면,무수리 무이리 상송리 무등리 안곡리 웅곡리 송삼리 백자리 오가리 원리
경상북도,구미시,봉곡동,봉곡동
경상북도,구미시,부곡동,부곡동
경상북도,구미시,비산동,비산동
경상북도,구미시,사곡동,사곡동
경상북도,구미시,산동읍,동곡리 도중리 봉산리 임천리 신당리 적림리 송산리 성수리 백현리 인덕리
경상북도,구미시,상모동,상모동
경상북도,구미시,선기동,선기동
경상북도,구미시,선산읍,봉남리 내고리 북산리 습례리 생곡리 화조리 동부리 노상리 포상리 소재리 죽장리 원리 신기리 독동리 완전리 교리 이문리 봉곡리
경상북도,구미시,송정동,송정동
경상북도,구미시,수점동,수점동
경상북도,구미시,시미동,시미동
경상북도,구미시,신동,신동
경상북도,구미시,신평동,신평동
경상북도,구미시,양호동,양호동
경상북도,구미시,오태동,오태동
경상북도,구미시,옥계동,옥계동
경상북도,구미시,옥성면,주아리 초곡리 구봉리 농소리 대원리 옥관리 태봉리 산촌리 덕촌리
경상북도,구미시,원평동,원평동
경상북도,구미시,인의동,인의동
경상북도,구미시,임수동,임수동
경상북도,구미시,임은동,임은동
경상북도,구미시,장천면,상장리 오로리 명곡리 여남리 신장리 상림리 금산리 묵어리 하장리
경상북도,구미시,지산동,지산동
경상북도,구미시,진평동,진평동
경상북도,구미시,해평면,문량리 낙산리 창림리 도문리 금산리 일선리 낙성리 오상리 산양리 금호리 괴곡리 해평리 월곡리 송곡리 월호리
경상북도,구미시,형곡동,형곡동
경상북도,구미시,황상동,황상동
경상북도,김천시,감문면,성촌리 은림리 덕남리 삼성리 금라리 도명리 문무리 태촌리 구야리 남곡리 보광리 송북리 금곡리 대양리 광덕리
경상북도,김천시,감천면,용호리 금송리 도평리 무안리 광기리
경상북도,김천시,감호동,감호동
경상북도,김천시,개령면,황계리 남전리 동부리 양천리 서부리 광천리 신룡리 덕촌리
경상북도,김천시,교동,교동
경상북도,김천시,구성면,흥평리 미평리 용호리 작내리 임평리 금평리 월계리 양각리 상좌원리 하강리 임천리 송죽리 마산리 상거리 광명리 구미리 상원리
경상북도,김천시,남면,봉천리 오봉리 월명리 운곡리 송곡리 부상리 운남리 초곡리 옥산리
